datetime,tweet,hate,sentiment,profanity
2012-11-18 17:55:16+00:00,@USER It's tomorrow re. 'Eve' mhanje a day before. :|,0.0,-1.0,0.0
2012-06-19 12:48:09+00:00,"@USER bhaji, natak nahi..eka bus madhun dusrya, tya muley chalney..koknatil padartha, phoola baghitli :) :)",0.0,0.0,0.0
2012-05-17 15:07:12+00:00,hy tuuchaa mansla la lavkar khapva va lagan...,1.0,-1.0,0.0
2017-09-27 06:42:40+00:00,@USER @USER Varun supervisor lokanchya shivya...ya halakhi Madhe ya workers kaam kartat...apan ek media mhnun ya workers na,1.0,-1.0,0.0
2013-04-07 17:42:27+00:00,"@USER ! tumhala lokancha mat naahi, moot milel"" :p",1.0,-1.0,0.0
2020-08-19 17:51:47+00:00,@USER @USER Tyanna aadhi shikvava lagel nahitr thech kytr shikun ale nyt mhanje bara,0.0,-1.0,0.0
2022-09-20 03:33:17+00:00,@USER @USER Maharashtra drohi @USER kuthe fednar paap. Shivsena mhanje tula RIP watli kay. Ma$%^d,1.0,-1.0,0.0
2015-09-27 14:22:26+00:00,Mast ha.. .mi tr wichar kartoy promote karava...pn charges kay aahet mahit nhay. Aavakyat astil tr done bharat,0.0,1.0,0.0
2010-08-05 17:32:25+00:00,@USER tumhala pan shubh raatri....!!!,0.0,1.0,0.0
2011-10-30 09:09:18+00:00,Light gele a la uptun kadla pahije.... ajj f1 race a. kay .. shasan lavkar light ana,0.0,-1.0,0.0
2022-12-16 08:29:00+00:00,@USER @USER Jaga jhalay Sara gao.,0.0,0.0,0.0
2011-04-18 07:48:43+00:00,@USER kayy ignoring be :P :D reply tar kartoy :D,0.0,1.0,0.0
2012-07-24 14:40:12+00:00,@USER okk ani mala anolkhi mansana barobar bolat nahi mhanje bolayala thode vel lagto pan ekda close jhalo naa tar aikat nahi,0.0,1.0,0.0
2020-07-26 08:32:27+00:00,"@USER Epass kadhavi lagel ,agodar sangitla asta tr nakki aalo asto",0.0,0.0,0.0
2022-08-30 17:08:24+00:00,@USER Maze Rani Aaj tula 44 lundachi salami dyayla pahije ,1.0,-1.0,1.0
2012-11-09 03:14:50+00:00,@USER aushad ghya. Amhi pann ghetla.,0.0,0.0,0.0
2013-01-25 06:16:52+00:00,@USER alyavar review de..umesh kamat mhanje tumha porincha ladka asel..mazya baykocha fav aahe..,0.0,1.0,0.0
2022-12-06 03:14:23+00:00,Zavle aahe na 1ka peksha jast janani tula,1.0,-1.0,1.0
2022-05-09 07:55:51+00:00,@USER @USER @USER Adhi aditya thakare ethale bgh dusari kade jaun nusti davandi pitalnya peksha kam kar... Jantela lubadnari sarkar ahe,1.0,-1.0,0.0
2014-12-20 08:54:54+00:00,@USER naay na. Vichar kartoy kadhi jaau te.,0.0,0.0,0.0
2019-11-23 17:49:15+00:00,"@USER Asala CM amhala mulich nko, khotardaa",1.0,-1.0,0.0
2013-05-18 05:18:57+00:00,@USER karan tyanchya kade fukat waste karayla jasticha paisa nahi na aplya sarkha !!!!!,1.0,-1.0,0.0
2022-11-17 13:29:22+00:00,"@USER @USER An fakt tuzya netyana adhikar ahe ka faltu baralaych, tyana geli 2.5 varsh nay vicharla tu prashn",1.0,-1.0,0.0
2020-09-03 18:03:34+00:00,@USER Swatach kharab jhalay lokanche pan karate ,0.0,-1.0,0.0
2012-06-15 11:42:57+00:00,@USER tu ani @USER sodun :) bagh na deyla sangital tar aplya shabdala kahi kimmatch nahi rao :(,0.0,-1.0,0.0
2012-11-11 08:27:53+00:00,@USER @USER Barobar aahe tumcha....dusra example mhanje baalveer.....tyaacha director kuthe sapadla tar bedum haanin tyaala,1.0,-1.0,0.0
2013-03-21 15:20:46+00:00,@USER Na saadi na jhampar na maxi pahije..,0.0,0.0,0.0
2013-01-16 05:16:08+00:00,@USER tuch to.. ekde gavat ny tasli gadi.. tumchya kadech ahe... n tuzich ahe... :-P,0.0,1.0,0.0
2022-08-15 17:44:17+00:00,@USER Mg sangto loka unfollow krtat mhnun,1.0,-1.0,0.0
2012-10-31 15:27:07+00:00,"Sir- Bandya, Nit Raha.. Nahi tar Chaddi kadhun marin.. Bandya- Sir, Chuk mazi aahe.. Mala Shiksha kara.. pan, Tumhi kashala Chaddi Kadhta??",0.0,-1.0,0.0
2021-01-30 15:04:35+00:00,@USER @USER @USER Yanchyakade ek pan nete nhavte jyani swatantrata aandolanat bhag ghetla asel,1.0,-1.0,0.0
2015-02-15 09:17:32+00:00,@USER kaay chu concept aahe ads cha ani te Dettol Dettol Dettol Dettol song.,1.0,0.0,1.0
2010-09-23 03:38:51+00:00,"@USER Namaskar Didi,Hridaynathjina twittervar pahun khup aanand jhala.Mangeshkar Kutumb mhanje Avaghi Sangeet Srushtich...",0.0,1.0,0.0
2011-04-02 16:50:25+00:00,sampanna (age 12) - ata harbhajan kahiteri khelala tarr! kaka - aeeee... aplyala tithaparyant jaayachach naahiye!' i proud of u kaka!,0.0,1.0,0.0
2022-03-09 16:21:35+00:00,@USER Piddi...peksha pappu in journalism!!,0.0,-1.0,0.0
2020-04-05 16:15:46+00:00,@USER Jaudya sir... aata tumhala saway zali asel... nehmi nehmi disappoint vaychi ...,0.0,-1.0,0.0
2020-09-17 17:31:56+00:00,"@USER Laaj vatayla pahije , dalali milali vatate mhanun aslya post takta , tumhi unemployment aahat ka , ka kadun takle abp majha madhun",1.0,-1.0,0.0
2010-12-27 17:06:02+00:00,@USER : political lokana laaj vatli pahije.,1.0,-1.0,0.0
2012-03-08 18:16:53+00:00,@USER zhala ka dinner.....??,0.0,0.0,0.0
2010-08-08 09:00:48+00:00,@USER asha tai namskaar! Goyake Chunanche mhanje kay? Krupaya uttar dya nakki!!!,0.0,1.0,0.0
2009-11-20 02:33:11+00:00,good morning! faarach lavkar uthlo ajj n abhyas kela! aaj 1st paper ahe! wish me good luck!,0.0,1.0,0.0
2014-04-06 15:52:18+00:00,Mohit bhadya catch ka nahi ghetla,1.0,-1.0,1.0
2021-04-14 11:31:01+00:00,@USER Patil thodi tari laag theva. Kay chalalay aplya maharastrat ani tumhi kasli vat baghatay.,1.0,-1.0,0.0
2011-07-19 16:22:38+00:00,@USER yes domain book kartoy.... hahah,0.0,0.0,0.0
2022-01-07 12:37:35+00:00,@USER @USER @USER @USER Booster shots aana ki aata rajyat lavkarat lavkar saamanya maansasati,0.0,0.0,0.0
2021-01-19 13:18:19+00:00,@USER @USER Oh Parulekar tumcha neta kadhich jhinkaycha nahin! Woh akela khada ka khada hi rahega. Aani tyaachi rangit taalim ghya bhashanachi.,1.0,-1.0,0.0
2012-12-21 18:19:16+00:00,@USER @USER @USER sala journals var naav pan @USER kadhun takun gheto,1.0,-1.0,1.0
2012-07-31 16:58:01+00:00,@USER facepalm mhanje 'kapalawar haat marun ghene' KLPD mhanje kay te sangto thamb.@USER,0.0,-1.0,0.0
2016-09-12 08:59:40+00:00,@USER barobar aahe tumche bolane pan,0.0,1.0,0.0
2022-08-25 19:19:44+00:00,@USER with this logic. Tuzi layaki Rahul Gandhi peksha pan khalachi ahe. ase nasate re.. pan tuzya sarakhya na kase samajnar.,1.0,-1.0,0.0
2014-01-27 11:44:52+00:00,@USER Hello sir h r u ? aani ho mumbai-pune-mumbai 2 kevha yenar aahe.....please sir i want meet u......love u,0.0,1.0,0.0
2020-05-02 06:08:14+00:00,@USER Tyana kay sangayche mhanje gadhava pudhe gaayli gita,1.0,-1.0,0.0
2012-04-16 19:06:40+00:00,@USER kahi sambandhach naiye. tula sangitla ani te khara asla ki tula insult zhalyacha vatto ani mag muddam dakhvaycha dusrach bavlat,1.0,-1.0,0.0
2022-06-26 13:43:17+00:00,@USER Muddam signal dyaychi savay mag lagech chate patrkar kheli vagere with baatmya laavtat,1.0,-1.0,0.0
2012-12-24 13:09:03+00:00,@USER saheban vishayi prem asel tar atta lagech acc band kar..laaj vatte ka fake account banayla ? @USER @USER,1.0,-1.0,0.0
2019-12-26 16:57:32+00:00,@USER higher studies... Pn maz education already tyachya peksha jast ahe ,0.0,1.0,0.0
2022-02-12 06:54:25+00:00,@USER Kasla half bc Lai bhari ahe tyacha peksha T20 bowlers ajun,1.0,1.0,1.0
2012-12-26 12:29:04+00:00,@USER khup chhan !! pann tumchya ghari kadhi baalak yenar te tari saanga ?,0.0,1.0,0.0
2009-07-10 08:32:30+00:00,Transformers katil movie ahe...MEGAN....kay bollu suchat nahi ahe....she is best....n movie mhanje PAISA WASOOL....!!,0.0,1.0,0.0
2022-12-26 10:00:14+00:00,"@USER @USER Mumbai Police act.110,117...kara lokanna shant zhopu det nahi..",0.0,-1.0,0.0
2011-12-16 20:27:15+00:00,Etkya lavkar? RT @USER @USER zop re nautanki. and download THE AVENGERS trailer.,1.0,-1.0,0.0
2012-05-28 14:23:14+00:00,@USER Abhyas zala ka evda tweet kartoy,0.0,-1.0,0.0
2013-02-08 12:17:38+00:00,@USER jar bill gates kiva steve jobs che engineer bolle ata bas... kahi inovation karaycha nai... tar kai hoil kalpana ahe??,0.0,-1.0,0.0
2017-12-15 15:50:42+00:00,@USER Devendra sir.. kadhiparyant reply expect karu shakto...?? Or should I wait for more 20 years?,1.0,-1.0,0.0
2022-04-27 00:44:59+00:00,@USER Kiti khot bolnar hee baie,1.0,-1.0,0.0
2022-12-04 06:54:50+00:00,@USER Marathi yeti mahit navhta ,0.0,0.0,0.0
2019-05-15 17:06:55+00:00,@USER Modi shah sod...tumche saheb kuthey nachat aahet sadhya. ...kona samor mujra chalu aahe,1.0,-1.0,0.0
2012-08-14 06:09:57+00:00,@USER k Are m new on tweeter manun he kay yewala jamat nayyy bolayla N Wassss up...?,0.0,1.0,0.0
2019-07-26 03:47:07+00:00,Avra hyanla. Kaahihi betal vaktavya karthat. RSS war bandhi anayla pahije.,1.0,-1.0,0.0
2022-11-06 06:06:08+00:00,@USER @USER @USER Oh foreign return aahaat tumhi... stamp laagla aahe tumchya passport la. Aamcha passport pann nahi  shreemant aahe baba tu...,0.0,-1.0,0.0
2021-11-29 16:14:31+00:00,Tyancha bap koun ahe te mahit nahi ka.....nahi mahit asel tar tumcha delhi cha bapana vichara .....jagacha jagi chaddit kartil...te ...,1.0,-1.0,1.0
2012-10-17 07:24:07+00:00,@USER Maushi jar to tumcha bhacha asla tar?,0.0,-1.0,0.0
2022-06-10 10:16:34+00:00,@USER @USER He channels mhanje BJP chya rakheli aahet,1.0,-1.0,1.0
2013-04-08 16:06:37+00:00,Shreeshant..1 kadhun de re baba strike hodge..lai shan pana nakoy..,1.0,-1.0,0.0
2020-01-27 09:58:11+00:00,@USER Tujha baap pan shivsene chi chatunch war aalay ani mhanun tu udtoys evdha,1.0,-1.0,1.0
2022-04-08 16:19:48+00:00,"@USER Ya totryala, sadkavla pahije! Bobda!vattel te baralto!",1.0,-1.0,0.0
2014-10-20 09:00:48+00:00,@USER Amchi mathi amche manus sodun duynaka ya gujus na nantar bhari padnar,1.0,-1.0,0.0
2019-11-23 04:07:27+00:00,@USER @USER Birthday gift mast milale bhau tumhala.. happy birthday,0.0,1.0,0.0
2013-02-02 12:22:55+00:00,"@USER 18 Feb fix , pls pls try to come :( mala naka kahi sangu tumi ithe pahije mala",0.0,1.0,0.0
2011-11-30 04:44:23+00:00,@USER yes he song faqt mam sathich banvl hot pan tya veli mam us la hotya manun tya sonali kulkarni la ghetla :P,0.0,1.0,0.0
2022-07-01 15:41:25+00:00,@USER Tu konachee uptat hota tevha mug ani kuthay ?,1.0,-1.0,1.0
2012-10-22 07:01:42+00:00,@USER tumcha sangathi raahun shikte,0.0,0.0,0.0
2022-06-26 17:28:07+00:00,@USER Baba ka mumbai sodun palun gelas Mag ithech rahun fight karayach na ka 2 diwas wadhavalas,0.0,-1.0,0.0
2020-09-18 09:49:50+00:00,@USER @USER Sanglay tumchyasarkhe tondala fadka lawun baslay tar kasa chalel. Khotya lokanacha daav kallala pahije saglyana.,1.0,-1.0,0.0
2021-06-04 09:39:48+00:00,@USER @USER mala tumcha reply naahi pahije....fakt mala evde mahnayche aahe ke aamche tumchyavar khoop khoop prem aahe !!!!!!,0.0,1.0,0.0
2021-02-28 14:58:39+00:00,"@USER Madam tumhala ""Sarvat Jasta Shivya Padleli Vyakti"" yacha Guinness World Record Madhe Nond Hoil. @USER @USER @USER @USER @USER",1.0,-1.0,0.0
2012-07-05 14:54:02+00:00,@USER Kay bolnar. Bhook lagli aahe..dinner tayyar zaala ki naahi?,0.0,-1.0,0.0
2013-03-13 11:15:17+00:00,@USER aga hyanchi akkal kuthe chalte...tech tech dakhvtayt...nahiye na story...end kara ani amhala soda...grrr..,1.0,-1.0,0.0
2010-06-03 10:40:04+00:00,yere yere pawasa.... tula deto paisa..... paisa zhala khota...... paus aala motha....,0.0,0.0,0.0
2021-10-15 20:30:02+00:00,Bugu bugu vishal ne barorb nirnay ghetla garba passes sathi kashala tujhya potat dukhu laglay,1.0,-1.0,0.0
2012-11-01 20:22:48+00:00,tyanantr mi tichya shi evdha freely bolalo nahi. . . .pn Manish tichya shi bolaycha. . . .,0.0,-1.0,0.0
2011-11-17 13:09:47+00:00,aplya mumbaiche swatahache page ;),0.0,1.0,0.0
2020-11-30 12:13:04+00:00,@USER Hi hoti khari shiv sena ! Sanjya aahe ka lakshyat Balasaheb ani tyanchi shikvan ka nuste ji malik ji malik karnar rahilele ayushhabhar??,1.0,-1.0,0.0
2012-10-12 16:48:51+00:00,@USER mhanje raj na ;);),0.0,1.0,0.0
2010-07-02 19:08:52+00:00,@USER : hmm nahi re mitra..evde paise pan nahi udavle ki partership madhe theatre vikat gheu shakto..tumchya sarke paisyawale nahi ahmi,0.0,-1.0,0.0
2021-11-15 06:31:07+00:00,@USER @USER Tumchya dostya mahit aahey amhala lachar sattesathi. Tumhi,1.0,-1.0,0.0
2021-07-09 08:20:16+00:00,"@USER Tumhala thuk chataychi savay aahe mahit aahe amhala. Tumhi chalu theva, amhala naka shkavu.",1.0,-1.0,0.0
2021-11-02 08:44:00+00:00,@USER BJP mukt Maharashtra hoiel lavkar ,1.0,-1.0,0.0
2022-08-12 16:30:08+00:00,@USER @USER Tumhi mahilani latne gheun fodle pahije velich Manuvad punha aanat aahet rss bjp,1.0,-1.0,0.0
2021-09-29 16:03:58+00:00,@USER @USER @USER Pahilendi Jay la baher kadla pahije from @USER,1.0,-1.0,0.0
2023-02-03 09:17:05+00:00,@USER Baapre lagech meme ,0.0,1.0,0.0
2019-06-28 16:35:29+00:00,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Purushascha mandivr basta tevha kuthe gela tumcha sbhyapana,1.0,-1.0,0.0
2013-03-08 12:57:03+00:00,"Kyuki Daag ache hai ;P RT @USER ""Ek cinema baghaycha, ek shlok mhanaycha. Sagle daag swaccha"" ROFL""",0.0,1.0,0.0
2021-07-23 06:36:21+00:00,"@USER @USER Me fakt Hindu aahe, kuthla Hindu tyacha hishob tumhi karat basa. Tyachi janmajaat savay aahe tumhala. Jayatu Hindurashtra Bharat.",0.0,0.0,0.0
2019-02-14 14:33:43+00:00,"@USER @USER @USER @USER laal bhaincha kahitari kara, bhadwe sitaram yechury atta army n crpf la dosh detil, salyancha krishna desai kela pahije....",1.0,-1.0,1.0
2014-01-17 11:02:24+00:00,majhya face book war kay adthale Aanta ? Are mi tumchya kaidett Aahe tari tumhala bhari Aahe .,1.0,-1.0,0.0
2018-07-20 14:08:51+00:00,@USER @USER @USER @USER @USER @USER Ghanta dashing. Kadhi stand ghetla nahi konaasathi.. Bhakk.bc.,1.0,-1.0,1.0
2020-11-26 04:36:36+00:00,@USER @USER @USER Samna la sodun dusryala channal mulakhat dyavi sahebani pr saheb denar nahit,0.0,-1.0,0.0
2019-12-30 15:24:56+00:00,@USER @USER @USER @USER @USER @USER NRC lagu karaa aani Balasahebanni mhantlya pramane saglya Bangladeshi lokanna baher kadha..,1.0,-1.0,0.0
2021-02-04 11:48:17+00:00,@USER @USER tumhi bjp wale deshachya shetkaryancha apman karta. laaj watli pahije,1.0,-1.0,0.0
2010-09-08 18:05:20+00:00,"@USER It's been almost 15 minutes already. Move along, Sir. Lavkar lavkar pudhe vhaa!",0.0,0.0,0.0
2021-07-07 03:27:10+00:00,@USER @USER Aata tula ky bolnar catfish ,1.0,-1.0,0.0
2013-01-17 03:19:43+00:00,@USER lolzzz :-P pori pan astat aplya laykichya tyanchya shivay majja nay :-P @USER,1.0,-1.0,0.0
2021-03-24 03:49:03+00:00,"@USER Jyane tumhala Nagarsevak banavla, sadhya tyanach laaz vatat asel.",1.0,-1.0,0.0
2019-11-11 09:49:44+00:00,@USER @USER Kay 2nd ? Kon deta tumhala asli information ? Tumhi Sarkar banwa ata NCP-INC sobat ani khush raha !,0.0,-1.0,0.0
2012-11-18 10:48:15+00:00,@USER -balasaheb aplyla sodun gele deshwar dukkhacha dongar kosla la tyat amhi hi sahbhagi ahot,0.0,-1.0,0.0
2012-05-27 14:38:52+00:00,Aata tumhala tumchi aukat dakhawto..,1.0,-1.0,0.0
2009-09-24 15:23:27+00:00,"arey me marathi nahi aahe ga :P RT @USER @USER Shiiii, tula aatya mhanje kaay he ajuni maahit nhavte? Shame",0.0,-1.0,0.0
2022-11-15 14:56:08+00:00,@USER zp chi exam eka mahinyat zalich pahije,0.0,1.0,0.0
2017-12-21 13:52:41+00:00,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Ha nirnay tumcha nhi o fadanvis aamcha aditya sahebancha ahe,0.0,0.0,0.0
2019-04-06 16:11:06+00:00,@USER @USER @USER BJP peksha changla kam kelay nsk madhe,1.0,-1.0,0.0
2020-12-02 09:51:36+00:00,@USER @USER @USER @USER @USER Are tya faltu lokanna kon sangnar bhau te.. chatu aahet he lokk,1.0,-1.0,1.0
2021-04-27 15:07:56+00:00,@USER @USER Lajach nahiye hya lokanna,1.0,-1.0,0.0
2011-10-09 17:47:45+00:00,“@USER @USER Electricity ka nahi... bill nahi bharale ka :P :D” Abe purya gavachi Nahiye :p kahitari prob jhalay :(,0.0,-1.0,0.0
2012-12-10 12:42:04+00:00,@USER balasahebanmule aaj mumbait marathi tikalet..an aapan tyanchyasathi he hi karu shakat nasal tar aapan kiti ahasanfaramosh ahot?,0.0,-1.0,0.0
2012-04-14 17:32:33+00:00,@USER IPL tweets shobhat nahit tumhala.,1.0,-1.0,0.0
2011-05-19 06:55:58+00:00,"@USER Hi, nashib.....salman bhauna follow kara lagech....",0.0,1.0,0.0
2019-07-06 06:23:32+00:00,@USER @USER Maharashtra madhe rahun natak hya lokancha.... tumchya state madhe jaun kara na he sagla,1.0,-1.0,0.0
2022-12-06 08:25:02+00:00,@USER @USER Canadian actor amchya Maharajanchi bhumika sakartana!!!,0.0,1.0,0.0
2019-07-02 12:01:54+00:00,@USER Are tikde jaminch nahi Pani murnar kuthe,0.0,-1.0,0.0
2021-06-11 11:55:54+00:00,@USER Tyanna permanently jhopayla pahije atta,1.0,-1.0,0.0
2019-11-01 17:01:03+00:00,@USER Ha chutya fan a tumcha ,1.0,-1.0,1.0
2009-08-18 17:57:51+00:00,@USER toh sevak aahe amchya rani cha... haha :-),0.0,1.0,0.0
2022-08-02 14:28:49+00:00,@USER Are tumhala 100 jaga ladhvayla tari miltil ka re,1.0,-1.0,0.0
2011-04-04 04:56:27+00:00,"Shrikhand puri, Reshmi gudi, Limba che paan, Nav varsha jaao chhan, amchya tarfe nutan varshachya hardik shubhecha.""SHUBH GUDI PADWA""",0.0,1.0,0.0
2012-09-15 07:42:59+00:00,@USER are lavkar ch uthali hoti.. Awarat hoti..! :),0.0,1.0,0.0
2022-09-14 14:23:27+00:00,@USER @USER Tarbuz chya gandit tapun laale laal jhaleli salai ghusadali pahije.,1.0,-1.0,1.0
2020-10-20 18:31:20+00:00,"@USER Old pic. Hotel Jagdamba, Pune. Price I forgot pan affordable ahe",0.0,1.0,0.0
2021-02-23 11:15:43+00:00,@USER Zund zund kay karta nehami ... tumcha channel bagha ekda kontya bajula aahe,1.0,-1.0,0.0
2022-01-13 12:30:15+00:00,@USER @USER @USER Je congress wale veer savarkarna shivya detat tyanchi tumhi chaata...evdich laiki urli ahe ata...,1.0,-1.0,0.0
2022-12-24 05:44:25+00:00,@USER @USER Tu joke sangayla sangitla mhanun tine joke sangitla..maaf kar tila ,0.0,-1.0,0.0
2022-09-19 06:05:20+00:00,@USER @USER Tu tweet war bol na khar khota nav...he bindok lokancha argument aahe aani ithe Baruch shenik te repeatedly karatat.,1.0,-1.0,0.0
2014-06-04 09:19:42+00:00,@USER seriously... asha lokanna hakalla pahije ithun,1.0,-1.0,0.0
2022-04-09 11:25:44+00:00,@USER @USER @USER @USER Ya aaighala chy gandit nhi dum fake account banvun kay pan boltat khara account ani no deun bola na evdha himat tar,1.0,-1.0,1.0
2010-06-17 18:34:16+00:00,"@USER tumhala ikade baghun khup chaan watla, mi hi ganyatla shikshan ghetoy Saleel(Kulkarni)dada kade,plz tumcha aashirwad asu dya",0.0,1.0,0.0
2012-01-31 05:24:27+00:00,@USER wagle jar tumchya sarkhya lokanche ase hal astil tar samanya mansache kai honar,0.0,-1.0,0.0
2021-08-26 16:34:01+00:00,@USER arre yaar adhi sangitla asta tr mention kela asta ,0.0,1.0,0.0
2013-02-12 14:57:05+00:00,"Cc @USER ""@USER @USER Aho tumche karyakarte hi aplya Aai-Bahininvar haat taaktat tyacge kay???""",1.0,-1.0,0.0
2012-10-08 11:43:13+00:00,lavni gane manje bhaiye lokancha kaam nahi chuhan,1.0,-1.0,0.0
2017-04-02 16:39:35+00:00,@USER Asaa...!! Chal Ho tikde,0.0,0.0,0.0
2012-09-19 14:59:11+00:00,@USER adhi tulach maral pahije melya,1.0,-1.0,1.0
2015-05-11 18:46:34+00:00,@USER @USER samanya manus asamanya hou shakto ka,0.0,0.0,0.0
2013-02-15 17:10:17+00:00,@USER Tumhi shock zhala? D:,0.0,-1.0,0.0
2019-06-16 05:30:36+00:00,@USER kay mhanta.Kaam lavkarat lavkar jhala phaije,0.0,0.0,0.0
2011-06-13 13:49:40+00:00,malvani kattyacha pic badge tumchya profile pic. la add kara..! just go to on and support it.,0.0,0.0,0.0
2014-10-04 21:58:49+00:00,Kaun mhanto Laat aahe hi bagha samor tumcha BAAP aahe,1.0,-1.0,1.0
2012-09-17 17:49:29+00:00,Kk frends fb chalvun typing karun damla asal na mg tumchya bottanahi vishrantichi avshyakata aahe zopa mg good...,0.0,-1.0,0.0
2021-07-19 05:50:21+00:00,@USER Sir zp bharti ch date lavkar jahir kara,0.0,0.0,0.0
2020-11-03 20:15:45+00:00,@USER 100 lokanna refer kelay. Te paise magat ahe. Mala nahi mahit paise pahije mala maje. Bhau jar scam kela na tar gela samaj tu.,1.0,-1.0,0.0
2019-11-14 04:07:50+00:00,@USER ya hitelr peksha to hitelr bara hota saheb tyane adhi germany cha vikas kela ani mg jag jinkayla nighala. ha hitelr tar desh budavto vatatay.,1.0,-1.0,0.0
2012-04-16 13:30:59+00:00,sharad rao evdhi paapa kuthe lapavshil? tuzyasarkhya lokana maharashtratun baher hakalavun lavala pahije,1.0,-1.0,0.0
2020-10-02 08:47:50+00:00,@USER Yoginni rajinama dyayla pahije.,0.0,-1.0,0.0
2013-01-05 07:10:54+00:00,@USER Mala Sang Tu boltoy ETT 200 kay ghanta award bhetla tyala,1.0,-1.0,0.0
2022-08-05 19:19:01+00:00,@USER @USER @USER Jyanchya raktatch khandani gaddari ahe tyanchyakadun kay a peksha?,1.0,-1.0,0.0
2020-06-22 05:58:50+00:00,@USER Hyacha artha tumchya bapani... 2 supporter ghatle ki kay? Tumchya bapala 2 ahet ki kay ,1.0,-1.0,0.0
2022-03-18 17:44:05+00:00,@USER Haa kayanacha sampun ghari basla pahije,1.0,-1.0,0.0
2021-04-28 15:56:12+00:00,@USER @USER Itar lokanni mhanje jyanna sobo fakt altamount rd ani peddar rd vatto tyanni faltu cha hype karun thevlay.,0.0,-1.0,0.0
2012-05-14 13:07:24+00:00,fuktat veej denyachi va ghenyachi savay kongresnech lokanna lavli aahe tyachi fale aata bhogat aahot.khulbhar dudhachya goshtile fukat.,1.0,-1.0,0.0
2012-06-24 14:43:08+00:00,"@USER koks .. mast handle ahe nusta ""koks"" kinva ""kok_s"" miLat navhta kaa ? :) @USER",0.0,0.0,0.0
2012-12-07 11:53:07+00:00,@USER Hahahaha! ROFL! Hya velela tevdha ROCK nahi zala ;-),0.0,1.0,0.0
2020-03-31 14:38:05+00:00,@USER @USER @USER Ami bagitla Kya veli la pur aalela tevha ha tarbuj kaay karat hota.,1.0,-1.0,0.0
