main-captions,MSRvid,2012test,55,5,एक कुत्रा स्केटबोर्ड चालवितो.,एक कुत्रा स्केटबोर्ड चालवित आहे.
main-captions,MSRvid,2012test,56,3.75,कोणीतरी पुतळा कोरत आहे.,एक माणूस पुतळा कोरत आहे.
main-captions,MSRvid,2012test,57,2.75,एक स्त्री कांदा कापत आहे.,एक माणूस कांदा कापत आहे.
main-captions,MSRvid,2012test,58,5,एक स्त्री कोळंबी सोलते.,एक स्त्री कोळंबी सोललेली आहे.
main-captions,MSRvid,2012test,59,4,एक स्त्री मासे तळत आहे.,एक स्त्री मासे शिजवत आहे.
main-captions,MSRvid,2012test,61,3.6,एक स्त्री इलेक्ट्रिक गिटार वाजवत आहे.,एक स्त्री गिटार वाजवत आहे.
main-captions,MSRvid,2012test,62,1.6,एक बेबी टायगर बॉलसह खेळत आहे.,एक बाळ बाहुलीसह खेळत आहे.
main-captions,MSRvid,2012test,64,1.75,एखादी व्यक्ती टोमॅटो कापत आहे.,एखादी व्यक्ती काही मांस कापत आहे.
main-captions,MSRvid,2012test,65,5,एखादी व्यक्ती कांदा कापते.,एखादी व्यक्ती कांदा कापत आहे.
main-captions,MSRvid,2012test,68,1,एक माणूस पियानो खेळत आहे.,एक स्त्री व्हायोलिन खेळत आहे.
main-captions,MSRvid,2012test,69,1,एक स्त्री बासरी वाजवत आहे.,एक माणूस गिटार वाजवत आहे.
main-captions,MSRvid,2012test,70,2.375,एक माणूस बटाटा कापत आहे.,एक माणूस गाजर कापत आहे.
main-captions,MSRvid,2012test,71,3.8,एक मूल गिटार वाजवत आहे.,एक मुलगा गिटार वाजवत आहे.
main-captions,MSRvid,2012test,72,3.2,एक मुलगा गिटार वाजवत आहे.,एक माणूस गिटार वाजवत आहे.
main-captions,MSRvid,2012test,73,3.2,एक माणूस गिटार वाजवत आहे.,एक मुलगा गिटार वाजवत आहे.
main-captions,MSRvid,2012test,75,4.4,एक लहान मुलगा कीबोर्ड खेळत आहे.,एक मुलगा की बोर्ड खेळत आहे.
main-captions,MSRvid,2012test,77,3.75,एक माणूस गिटार वाजवत आहे.,एक माणूस इलेक्ट्रिक गिटार वाजवत आहे.
main-captions,MSRvid,2012test,78,4.75,एक कुत्रा बाळाला चाटतो.,एक कुत्रा बाळाला चाटत आहे.
main-captions,MSRvid,2012test,80,3.2,एक स्त्री कांदा कापत आहे.,एक माणूस कापत आहे आणि कांदा आहे.
main-captions,MSRvid,2012test,81,1.556,एक माणूस गिटार वाजवत आहे.,एक माणूस ड्रम खेळत आहे.
main-captions,MSRvid,2012test,83,3.938,एक स्त्री मिरपूड कापत आहे.,एक स्त्री लाल मिरची कापत आहे.
main-captions,MSRvid,2012test,84,5,एक माणूस ड्रम खेळत आहे.,एक माणूस ड्रम वाजवतो.
main-captions,MSRvid,2012test,85,5,एक स्त्री घोड्यावर स्वार करते.,एक स्त्री घोड्यावर स्वार आहे.
main-captions,MSRvid,2012test,86,4,एक माणूस झाडाजवळ केळी खात आहे.,एक माणूस केळी खात आहे.
main-captions,MSRvid,2012test,87,1.6,एक मांजर एक की बोर्ड खेळत आहे.,एक माणूस दोन कीबोर्ड खेळत आहे.
main-captions,MSRvid,2012test,89,4.75,एक माणूस कु ax ्हाडीने झाडाला खाली चोपतो.,एका माणसाने कु ax ्हाडीने झाड कापले.
main-captions,MSRvid,2012test,90,3.5,एक मुल खेळणी फोनसह खेळतो.,एक लहान मुलगा टॉय फोनसह खेळतो.
main-captions,MSRvid,2012test,93,1.4,एक माणूस मोटरसायकल चालवित आहे.,एक माणूस घोड्यावर स्वार होत आहे.
main-captions,MSRvid,2012test,94,1.4,एक माणूस मोटरसायकल चालवित आहे.,एक माणूस घोड्यावर स्वार होत आहे.
main-captions,MSRvid,2012test,99,4,मंडळांमध्ये एक गिलहरी फिरत आहे.,मंडळांमध्ये एक गिलहरी फिरते.
main-captions,MSRvid,2012test,101,5,एक माणूस आणि एक स्त्री चुंबन घेत आहे.,एक माणूस आणि स्त्री चुंबन.
main-captions,MSRvid,2012test,102,3.833,एक माणूस गाडीत येत आहे.,एक माणूस गॅरेजमध्ये कारमध्ये जात आहे.
main-captions,MSRvid,2012test,104,0.6,एक माणूस नाचत आहे.,एक माणूस बोलत आहे.
main-captions,MSRvid,2012test,105,2.917,एक माणूस गिटार वाजवत आहे आणि गात आहे.,एक माणूस गिटार वाजवत आहे.
main-captions,MSRvid,2012test,106,4.2,एखादी व्यक्ती मशरूम कापत आहे.,एखादी व्यक्ती चाकूने मशरूम कापत आहे.
main-captions,MSRvid,2012test,108,2,एक वाघाचा क्यूब आवाज काढत आहे.,वाघ फिरत आहे.
main-captions,MSRvid,2012test,109,2.6,एखादी व्यक्ती कांदे कापत आहे.,एखादी व्यक्ती कांदा सोलत आहे.
main-captions,MSRvid,2012test,110,1.6,एक माणूस पियानो खेळत आहे.,एक माणूस रणशिंग खेळत आहे.
main-captions,MSRvid,2012test,111,2,एक स्त्री बटाटा सोलून आहे.,एक स्त्री सफरचंद सोलून आहे.
main-captions,MSRvid,2012test,112,4.2,एक पंकडा बांबू खात आहे.,पांडा अस्वल काही बांबू खात आहे.
main-captions,MSRvid,2012test,113,2,एखादी व्यक्ती कांदा सोलत आहे.,एखादी व्यक्ती एग्प्लान्ट सोलत आहे.
main-captions,MSRvid,2012test,114,4.8,एक माकड दुसर्‍या माकडला ढकलतो.,माकडने दुसर्‍या माकडला ढकलले.
main-captions,MSRvid,2012test,115,4.4,मंडळांमध्ये एक गिलहरी फिरते.,एक गिलहरी मंडळांमध्ये फिरत आहे.
main-captions,MSRvid,2012test,116,5,एक माणूस आपला जोडा बांधत आहे.,एक माणूस आपला जोडा बांधतो.
main-captions,MSRvid,2012test,117,3,एक मुलगा गात आहे आणि पियानो वाजवत आहे.,एक मुलगा पियानो खेळत आहे.
main-captions,MSRvid,2012test,118,4.25,एक कुत्रा पाण्याचे खरबूज खात आहे.,एक कुत्रा टरबूजचा तुकडा खात आहे.
main-captions,MSRvid,2012test,119,4.25,एक स्त्री ब्रोकोली तोडत आहे.,एक स्त्री चाकूने ब्रोकोली तोडत आहे.
main-captions,MSRvid,2012test,120,3.8,एक माणूस बटाटा सोलून आहे.,एका माणसाने बटाटा सोलला.
main-captions,MSRvid,2012test,121,2.4,एक स्त्री गिटार वाजवत आहे.,एक माणूस गिटार वाजवतो.
main-captions,MSRvid,2012test,123,1.6,एक स्त्री टोमॅटो कापत आहे.,एक माणूस कांदा कापत आहे.
main-captions,MSRvid,2012test,125,2,एक माणूस पाण्याखाली पोहतो.,एक स्त्री पाण्याखाली पोहत आहे.
main-captions,MSRvid,2012test,126,1.6,एक माणूस आणि स्त्री बोलत आहेत.,एक माणूस आणि स्त्री खात आहे.
main-captions,MSRvid,2012test,129,4,एक लहान कुत्रा योग बॉलचा पाठलाग करीत आहे.,एक कुत्रा बॉलचा पाठलाग करीत आहे.
main-captions,MSRvid,2012test,130,2.2,पुरुष क्रिकेट खेळत आहेत.,पुरुष बास्केटबॉल खेळत आहेत.
main-captions,MSRvid,2012test,131,4.4,एक माणूस मोटरसायकलवरुन चालतो.,एक माणूस मोटारसायकलवर चालत आहे.
main-captions,MSRvid,2012test,132,3.6,एक माणूस गिटार वाजवत आहे.,एक माणूस गायन करीत आहे आणि गिटार वाजवित आहे.
main-captions,MSRvid,2012test,133,3.6,तो माणूस टेलिफोनवर बोलला.,माणूस फोनवर बोलत आहे.
main-captions,MSRvid,2012test,135,0.5,एक माणूस मासेमारी करीत आहे.,एक माणूस व्यायाम करीत आहे.
main-captions,MSRvid,2012test,136,0.8,एक माणूस लेव्हिंग करत आहे.,एक माणूस बोलत आहे.
main-captions,MSRvid,2012test,138,0.6,दोन मुले ड्रायव्हिंग करत आहेत.,दोन खाडी नाचत आहेत.
main-captions,MSRvid,2012test,141,2.6,एक माणूस घोड्यावरुन चालत आहे.,एक मुलगी घोड्यावर स्वार होत आहे.
main-captions,MSRvid,2012test,142,2,एक माणूस सायकल चालवित आहे.,एक माकड बाईक चालवित आहे.
main-captions,MSRvid,2012test,143,2.2,एक माणूस बटाटे कापत आहे.,एक स्त्री बटाटा सोलून आहे.
main-captions,MSRvid,2012test,144,2.4,एक स्त्री बटाटा सोलून आहे.,एक माणूस बटाटा कापत आहे.
main-captions,MSRvid,2012test,145,3.6,एक माणूस गिटार वाजवत आहे.,कुणाची गिटार वाजवत आहे.
main-captions,MSRvid,2012test,148,2.2,एक स्त्री लीक कापत आहे.,एक स्त्री आले कापत आहे.
main-captions,MSRvid,2012test,149,4.8,त्या माणसाने पेपर प्लेट कापली.,एक माणूस पेपर प्लेट कापत आहे.
main-captions,MSRvid,2012test,151,1.643,माणूस गिटार वाजवत आहे.,एक माणूस बासरी वाजवत आहे.
main-captions,MSRvid,2012test,152,1.75,एक माणूस पियानो खेळत आहे.,माणूस व्हायोलिन खेळत आहे.
main-captions,MSRvid,2012test,154,2.25,एक स्त्री काही मांस कापत आहे.,एक स्त्री काही मांस ब्रेड करत आहे.
main-captions,MSRvid,2012test,155,4,एक माणूस त्याच्या कीबोर्डवर खेळत आहे.,एक माणूस कीबोर्ड पियानो खेळत आहे.
main-captions,MSRvid,2012test,157,4.8,लेडीने हिरव्या कांदे तोडला.,त्या बाईने हिरव्या कांदा कापला.
main-captions,MSRvid,2012test,158,3.2,कोणीतरी पाण्यात नूडल्स सिट्रिंग करीत आहे.,एक स्त्री पाण्यात नूडल्स उकळत आहे.
main-captions,MSRvid,2012test,160,4,लिओनेल रिची कमाल मर्यादेवर नाचत आहे.,कमाल मर्यादेवर उभे असताना लिओनेल रिची नाचते.
main-captions,MSRvid,2012test,161,4.4,एक माणूस पियानो खेळत आहे.,एक व्यक्ती पियानो खेळत आहे.
main-captions,MSRvid,2012test,163,4.6,एक स्त्री बासरी वाजवत आहे.,एक स्त्री बासरीवर खेळते.
main-captions,MSRvid,2012test,164,3.8,एक मुलगा कॅलेंडरची तपासणी करीत आहे.,एक मुलगा कॅलेंडरकडे पहात आहे.
main-captions,MSRvid,2012test,165,4.8,एक स्त्री कांदा कापत आहे.,एक स्त्री कांदे तोडत आहे.
main-captions,MSRvid,2012test,166,4.857,एक माणूस गिटार वाजवत आहे.,एक माणूस गिटार वाजवतो.
main-captions,MSRvid,2012test,167,5,एक स्त्री शिवणकाम मशीन वापरत आहे.,एक स्त्री मशीनवर शिवणकाम करीत आहे.
main-captions,MSRvid,2012test,168,2.533,एक स्त्री पॅनकेक्स फ्लिप करीत आहे.,एक कार्टून शेफ पॅनकेक्स फ्लिप करीत आहे.
main-captions,MSRvid,2012test,172,1,एक माणूस रस्त्यावर धावत आहे.,एक गाडी रस्त्यावरुन गाडी चालवित आहे.
main-captions,MSRvid,2012test,175,1,एक माणूस घोड्यावरुन चालत आहे.,एक माणूस फोनवर बोलत आहे.
main-captions,MSRvid,2012test,176,2,एक माणूस दुचाकी चालवित आहे.,एक माणूस घोड्यावरुन चालत आहे.
main-captions,MSRvid,2012test,178,0.143,एक स्त्री नाचत आहे.,एक माणूस खात आहे.
main-captions,MSRvid,2012test,179,2,एक माणूस पियानो खेळत आहे.,एक माणूस बासरी वाजवत आहे.
main-captions,MSRvid,2012test,180,1.6,एक माणूस बासरी वाजवत आहे.,एक माणूस पियानो खेळत आहे.
main-captions,MSRvid,2012test,182,1.6,एक माणूस फिरत आहे.,एक माणूस नाचत आहे.
main-captions,MSRvid,2012test,184,3.4,एक माकड अंगातून अंगात फिरत आहे.,एक माकड झाडापासून झाडावर फिरत आहे.
main-captions,MSRvid,2012test,185,4,लोक ट्रेनमधून उतरले.,लोक स्टेशनवर ट्रेनमधून खाली उतरले.
main-captions,MSRvid,2012test,187,4.8,एक कुत्रा ट्रॅम्पोलिनवर उडी मारत आहे.,एक कुत्रा ट्रॅम्पोलिनवर बाउन्स करतो.
main-captions,MSRvid,2012test,188,2.5,एक मुलगा एक इन्स्ट्रुमेंट वाजवित आहे.,एक माणूस रणशिंग खेळत आहे.
main-captions,MSRvid,2012test,190,1.75,एक स्त्री गिटार वाजवते.,एक माणूस गिटार गातो आणि वाजवतो.
main-captions,MSRvid,2012test,191,1,एक स्त्री कॅन निवडत आहे.,एक स्त्री टोमॅटो कापत आहे.
main-captions,MSRvid,2012test,192,5,एक माणूस दोरीवर चढत आहे.,एक माणूस दोरीवर चढतो.
main-captions,MSRvid,2012test,193,1.4,एक माणूस कार उचलत आहे.,एक माणूस भिंतीवर चढत आहे.
main-captions,MSRvid,2012test,195,4,एक माणूस आणि स्त्री जीपमध्ये रस्त्यावरुन खाली जात आहे.,एक माणूस आणि महिला खुल्या हवाई वाहनातून रस्त्यावरुन खाली जात आहेत.
main-captions,MSRvid,2012test,196,3.8,शर्टलेस माणूस खुर्चीवर बसला.,एक शर्टलेस माणूस खुर्चीवर बसला आहे.
main-captions,MSRvid,2012test,198,4,दोन स्त्रिया कुस्ती आहेत.,दोन स्त्रिया मजल्यावरील कुस्ती करत आहेत.
main-captions,MSRvid,2012test,199,4,गर्विष्ठ तरुण निळ्या टेनिस बॉलसह खेळला.,एक पिल्ला टेनिस बॉलसह खेळत आहे.
main-captions,MSRvid,2012test,200,4.8,एक केंगग्रू काहीतरी खात आहे.,एक कांगारू खात आहे.
main-captions,MSRvid,2012test,201,0.6,एक मांजर पियानो खेळत आहे.,एक माणूस गिटार वाजवत आहे.
main-captions,MSRvid,2012test,202,4.75,त्या माणसाने चाकूने काही कार्पेट कापले.,एक माणूस चाकूने कार्पेट कापत आहे.
main-captions,MSRvid,2012test,203,2.2,एक महिला रस्त्यावरुन मोटार चालवलेल्या स्कूटरवर चालत आहे.,एक माणूस मोटर स्कूटर चालवित आहे.
main-captions,MSRvid,2012test,204,3,कोणीतरी भाजी कापत आहे.,कोणीतरी टोमॅटो कापत आहे.
main-captions,MSRvid,2012test,205,0,एक स्त्री नाचत आहे.,एक माणूस बोलत आहे.
main-captions,MSRvid,2012test,207,2.2,एक कुत्रा बाळाच्या ड्रोलला चाटतो.,एक कुत्रा बाळाला चाटतो.
main-captions,MSRvid,2012test,208,0.4,एक माणूस बोट फिरवत आहे.,एक माणूस टोमॅटो कापत आहे.
main-captions,MSRvid,2012test,210,4.8,एक माणूस बटाटे कापतो.,एक माणूस बटाटे कापतो.
main-captions,MSRvid,2012test,212,4.8,एक स्त्री लसूण तोडत आहे.,बाई लसूण घालत आहे.
main-captions,MSRvid,2012test,214,3.8,मंडळांमध्ये एक प्राणी चालवतो.,मंडळांमध्ये एक गिलहरी चालते.
main-captions,MSRvid,2012test,215,3,एक माणूस दोरीच्या पुलावर हळू हळू चालत आहे.,एक मुलगा पुलाच्या पलिकडे फिरत आहे.
main-captions,MSRvid,2012test,216,4,एक माणूस गिटार वाजवत आहे.,खोलीत बसलेला माणूस गिटार वाजवत आहे.
main-captions,MSRvid,2012test,217,5,एक माणूस बासरी वाजवतो.,एक माणूस बासरी वाजवत आहे.
main-captions,MSRvid,2012test,221,3.8,एक स्त्री काचेच्या वाडग्यात दोन अंडी फोडते.,एक स्त्री एका वाडग्यात अंडी क्रॅक करीत आहे.
main-captions,MSRvid,2012test,223,3,एक माणूस मासे कापत आहे.,एक माणूस मासे धाडस करतो.
main-captions,MSRvid,2012test,224,4.4,दोन माणसे कारच्या खोडात सुटकेस पॅक करत आहेत.,ते लोक कारच्या खोडात सूटकेस ठेवत आहेत.
main-captions,MSRvid,2012test,226,3.8,एक माणूस काही टोमॅटोवर तेल ओततो.,त्या माणसाने कट टोमॅटोवर तेल ओतले.
main-captions,MSRvid,2012test,227,3,एक माणूस काहीतरी कापत आहे.,एक माणूस बन कापत आहे.
main-captions,MSRvid,2012test,230,0.667,एक माणूस एक डोंगर पॅडलिंग करत आहे.,एक माणूस वीणा वाजवत आहे.
main-captions,MSRvid,2012test,231,4,एक माणूस आणि स्त्री जंगलातून एकत्र फिरत आहे.,एक माणूस आणि स्त्री जंगलाच्या क्षेत्रामधून हाताने हात फिरत आहे.
main-captions,MSRvid,2012test,233,3.75,त्या महिलेने कांगारू उचलला.,एक स्त्री बाळ कांगारू उचलते.
main-captions,MSRvid,2012test,234,4.133,मासे पोहत आहेत.,एक मासा पोहत आहे.
main-captions,MSRvid,2012test,235,4,दोन स्त्रिया फूड प्रोसेसरमध्ये काहीतरी मिसळतात.,दोन स्त्रिया ब्लेंडरमध्ये काहीतरी बनवतात.
main-captions,MSRvid,2012test,237,3.6,एखादी व्यक्ती मोठी लाट सर्फ करत आहे.,एखादी व्यक्ती सर्फ करत आहे.
main-captions,MSRvid,2012test,238,1.2,एक माणूस गिटार वाजवत आहे.,एक माणूस लक्ष्य वार करीत आहे.
main-captions,MSRvid,2012test,239,1.6,एक माणूस बँडमध्ये बासरी वाजवित आहे.,एक माणूस गिटार वाजवत आहे.
main-captions,MSRvid,2012test,240,4,माणूस ब्रेडच्या भाकरीवर लोणी पसरला.,एक माणूस ब्रेडवर लोणी पसरवित आहे.
main-captions,MSRvid,2012test,241,4,एखादी व्यक्ती उकळत्या नूडल्स आहे.,एक स्त्री पाण्यात नूडल्स उकळत आहे.
main-captions,MSRvid,2012test,243,3.2,लोकांचा एक गट टेकडीवर नाचतो.,लोकांचा एक गट नाचत आहे.
main-captions,MSRvid,2012test,245,1,एक माणूस बाहेर नाचत आहे.,एक माणूस बासरी वाजवत आहे.
main-captions,MSRvid,2012test,246,1,एक स्त्री पुरुषाला खायला घालत आहे.,एक स्त्री मांस मिसळत आहे.
main-captions,MSRvid,2012test,247,0.6,एक माणूस ओव्हनमध्ये पॅन ठेवत आहे.,एक स्त्री कांदा कापत आहे.
main-captions,MSRvid,2012test,249,0.4,एक स्त्री डेस्कवर बसली आहे.,एक स्त्री गाढवावर चालत आहे.
main-captions,MSRvid,2012test,250,3.4,मेडिक्स स्ट्रेचरवर रुग्णाची वाहतूक करतात.,एक डॉक्टर एका स्ट्रेचरवर रुग्णाला धावतो.
main-captions,MSRvid,2012test,252,3.6,एक स्त्री स्टेजवर बासरी वाजवित आहे.,बाई बासरी वाजवत आहे.
main-captions,MSRvid,2012test,254,3,दोन बाळ पांडा खेळत आहेत.,दोन पांडा एकत्र घालत आहेत.
main-captions,MSRvid,2012test,256,4,एक बाळ हसत आहे.,एक बाळ हसत आहे आणि हास्यास्पद आहे.
main-captions,MSRvid,2012test,257,1.2,एक माणूस गिटार वाजवत आहे.,एक मुलगा पियानो खेळत आहे.
main-captions,MSRvid,2012test,259,0.6,एक माणूस फोल्डिंग पेपर आहे.,एक स्त्री मिरपूड कापत आहे.
main-captions,MSRvid,2012test,260,1.6,तीन महिला नाचत आहेत.,माणूस नाचत आहे.
main-captions,MSRvid,2012test,262,2.6,मांजरी एकमेकांशी खेळत आहेत.,दोन मांजरी एकमेकांशी भांडत आहेत.
main-captions,MSRvid,2012test,263,3.6,एक व्यक्ती लिहित आहे.,एखादी व्यक्ती पेन्सिलसह लिहित आहे.
main-captions,MSRvid,2012test,267,3.5,एक माणूस चालू आहे.,एक माणूस रस्त्यावरुन धावत आहे.
main-captions,MSRvid,2012test,268,3.765,बाई कणिक फिरत आहे.,एक बाई वाढत आहे आणि कणिक फिरत आहे.
main-captions,MSRvid,2012test,269,2.75,एक स्त्री मांसावर मसाले जोडत आहे.,बाई मांसात साखर घालत आहे.
main-captions,MSRvid,2012test,270,2.25,एक स्त्री माशांवर तेल घालत आहे.,एक स्त्री माशावर पाणी ओतत आहे.
main-captions,MSRvid,2012test,271,2.75,एका लहान मुलाने गिटार ठेवला आहे.,एक लहान मुलगा गिटार वाजवत आहे.
main-captions,MSRvid,2012test,272,3.8,एक चित्ता चालू आहे.,एक चित्ता शेतातून चालत आहे.
main-captions,MSRvid,2012test,273,4.8,माणूस पिझ्झा खात आहे.,एक माणूस पिझ्झाचा तुकडा खात आहे.
main-captions,MSRvid,2012test,274,3.6,एक ऑरंगुटन बस चालवित आहे.,एक माकड बसमध्ये चालत आहे.
main-captions,MSRvid,2012test,275,1.2,एक माणूस आणि एक स्त्री जेवणात बोलते.,एक माणूस आणि एक स्त्री सायकलवरून चालत आहे.
main-captions,MSRvid,2012test,277,0.4,एक माणूस गिटार वाजवत आहे.,एक माणूस काचेचा दरवाजा साफ करीत आहे.
main-captions,MSRvid,2012test,278,2.4,एक मुलगी गायन करीत आहे आणि गिटार वाजवित आहे.,गिटार वाजवताना एक तरुण माणूस गात आहे.
main-captions,MSRvid,2012test,282,3.941,एक मुलगी सांकेतिक भाषेसह संप्रेषण करीत आहे.,एक तरुण मुलगी सांकेतिक भाषा वापरत आहे.
main-captions,MSRvid,2012test,283,0.5,एक स्त्री वजन व्यायाम करीत आहे.,एक स्त्री आपले केस करत आहे.
main-captions,MSRvid,2012test,284,3.75,एक माणूस गाडीच्या आत जात आहे.,एक वृद्ध माणूस लाल कारमध्ये जात आहे.
main-captions,MSRvid,2012test,285,4,एक मोठा हिरवा बॉल बटाटा ठोठावतो.,एक मोठा हिरवा बॉल बटाटा मारतो.
main-captions,MSRvid,2012test,287,3,एक मांजर कीबोर्ड खेळत आहे.,एक मांजर पियानो खेळत आहे.
main-captions,MSRvid,2012test,288,4.2,दोन कुत्री एका तलावामध्ये पोहतात.,कुत्री एका तलावामध्ये पोहत आहेत.
main-captions,MSRvid,2012test,290,2,कांदा तोडण्यासाठी त्या माणसाने एक हेलिकॉप्टर वापरला.,त्या माणसाने बटाटा कापण्यासाठी मशीनचा वापर केला.
main-captions,MSRvid,2012test,291,5,एक स्त्री टोफू कापते.,एक स्त्री टोफू कापत आहे.
main-captions,MSRvid,2012test,292,3,हरणांचा एक कळप रस्त्यावर ओलांडत आहे.,कॅरिबूचा एक कळप रस्ता ओलांडत आहे.
main-captions,MSRvid,2012test,293,3.8,ती व्यक्ती घोड्यावर स्वार होत आहे.,एक माणूस घोड्यावर स्वार होत आहे.
main-captions,MSRvid,2012test,294,0,कोणीतरी एखाद्या प्राण्याला खायला घालत आहे.,कोणीतरी पियानो खेळत आहे.
main-captions,MSRvid,2012test,295,0,कोणीतरी टॉर्टिला कापत आहे.,कोणीतरी घोड्यावर स्वार होत आहे.
main-captions,MSRvid,2012test,296,0.25,कोणीतरी घटक मिसळत आहे.,कोणीतरी गोष्टी शिवून घेत आहे.
main-captions,MSRvid,2012test,297,4,मृत माउसवर एक कोंबडा डोकावतो.,एक कोंबडी मृत उंदीरवर डोकावत आहे.
main-captions,MSRvid,2012test,298,3.25,एका महिलेने कांगारू ठेवला आहे.,एक स्त्री कांगारू उचलत आहे.
main-captions,MSRvid,2012test,299,0.75,एक माणूस बेडूकांसह खेळत आहे,एक मांजर कॅमेर्‍याने खेळत आहे.
